,text_recessie_gold,text_recessie,text_boukes_gold,text_boukes,text_LIWC_gold,text_LIWC,text_sentistrength_gold,text_sentistrength,text_pattern_gold,text_pattern,text_polyglot_gold,text_polyglot,text_DANEW_gold,text_DANEW,text_top4_gold,text_top4,text_top3_gold,text_top3,text_top2_gold,text_top2,text_top1_gold,text_top1
863,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
864,1,0,1,0,1,0,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,0
865,1,0,1,0,1,1,1,-1,1,0,1,-1,1,1,1,0,1,-1,1,0,1,1
866,1,0,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,1,1,1,1,1,1
867,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
868,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,0,1,-1,1,-1,1,-1,1,-1
869,-1,0,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
870,1,-1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
871,1,0,1,0,1,0,1,1,1,0,1,1,1,-1,1,0,1,1,1,1,1,0
872,1,0,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,0,1,1
873,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
874,1,0,1,-1,1,-1,1,0,1,-1,1,0,1,0,1,-1,1,-1,1,-1,1,-1
875,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
876,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
877,1,-1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,-1,1,-1,1,0
878,1,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,-1,1,-1,1,-1,1,-1
879,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
880,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
882,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1
883,1,0,1,0,1,0,1,1,1,-1,1,0,1,-1,1,0,1,0,1,0,1,0
884,-1,0,-1,0,-1,0,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
885,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
886,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
887,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
888,1,0,1,1,1,-1,1,-1,1,-1,1,-1,1,0,1,-1,1,-1,1,-1,1,-1
889,1,0,1,0,1,0,1,0,1,-1,1,0,1,1,1,0,1,0,1,0,1,0
890,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,-1,1,0,1,0
891,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
892,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
893,1,0,1,0,1,0,1,-1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
894,1,0,1,0,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1
895,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1
896,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,1,-1,0,-1,-1,-1,-1
897,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
898,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
899,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
900,-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1
901,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
902,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
903,1,0,1,0,1,-1,1,1,1,-1,1,0,1,1,1,0,1,0,1,-1,1,-1
904,1,0,1,0,1,0,1,0,1,0,1,1,1,-1,1,0,1,1,1,1,1,0
905,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
906,1,0,1,0,1,0,1,1,1,-1,1,-1,1,-1,1,0,1,0,1,-1,1,0
907,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
908,1,0,1,0,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
909,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
910,0,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
911,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
912,-1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,1
913,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
914,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
915,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,-1,1,-1,0,-1,-1
916,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
917,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
918,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
919,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
920,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
921,-1,0,-1,0,-1,0,-1,1,-1,1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0
922,-1,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
923,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
924,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
925,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
926,-1,0,-1,-1,-1,0,-1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0
927,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,0,1,-1,1,-1,1,-1,1,-1
928,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,1
929,1,0,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0
930,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
931,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
932,-1,0,-1,0,-1,0,-1,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0
933,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,0,-1,1,-1,0,-1,0,-1,0,-1,-1
934,1,0,1,0,1,0,1,-1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
935,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
936,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
937,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
938,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1
939,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0
940,-1,0,-1,1,-1,1,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,1,-1,0,-1,1
941,1,0,1,1,1,1,1,0,1,0,1,0,1,-1,1,1,1,1,1,1,1,1
942,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
943,1,0,1,-1,1,1,1,0,1,0,1,-1,1,0,1,0,1,0,1,1,1,1
944,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
945,-1,0,-1,0,-1,1,-1,0,-1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
946,-1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
947,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1
948,-1,0,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
949,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
950,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1,-1
951,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1
952,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
953,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
954,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0
955,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
956,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0
957,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0
958,-1,0,-1,0,-1,1,-1,1,-1,0,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1
959,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
960,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
961,-1,0,-1,0,-1,1,-1,1,-1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
962,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
963,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
964,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
965,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0
966,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
967,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
968,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
969,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
970,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
971,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
972,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0
973,-1,-1,-1,-1,-1,0,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0
974,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
975,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
976,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
977,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0
978,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
979,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,0,1,0,0,0,0
980,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
981,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,1,-1,0,-1,-1
982,1,0,1,0,1,0,1,1,1,-1,1,0,1,0,1,1,1,1,1,0,1,0
983,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,-1,0,0,0,0
984,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
985,-1,0,-1,0,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
986,1,0,1,0,1,1,1,0,1,-1,1,0,1,0,1,0,1,0,1,1,1,1
987,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
989,1,0,1,0,1,0,1,-1,1,0,1,1,1,-1,1,0,1,0,1,1,1,0
990,-1,0,-1,1,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,-1,1,-1,0
991,-1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,1
992,1,0,1,1,1,-1,1,1,1,1,1,0,1,-1,1,0,1,1,1,0,1,-1
993,1,0,1,0,1,-1,1,-1,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,-1
994,1,0,1,0,1,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,0,1,0
995,1,0,1,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
996,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
997,1,0,1,0,1,-1,1,1,1,-1,1,0,1,-1,1,0,1,0,1,0,1,-1
998,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
999,1,0,1,0,1,1,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,1
1000,1,0,1,0,1,-1,1,-1,1,0,1,0,1,1,1,0,1,-1,1,0,1,-1
1001,1,0,1,0,1,-1,1,0,1,0,1,-1,1,1,1,0,1,-1,1,-1,1,-1
1002,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,-1,0,-1
1003,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0,-1,1,-1,1,-1,1,-1,0,-1,1
1004,1,0,1,1,1,0,1,0,1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0
1005,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
1006,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1007,1,0,1,0,1,0,1,1,1,-1,1,0,1,-1,1,0,1,0,1,0,1,0
1008,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1009,0,0,0,0,0,1,0,1,0,-1,0,1,0,0,0,1,0,1,0,1,0,1
1010,-1,0,-1,1,-1,0,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0
1011,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1
1012,1,0,1,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,0,1,1,1,1
1013,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
1014,1,0,1,0,1,1,1,0,1,1,1,-1,1,-1,1,0,1,0,1,0,1,1
1015,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
1016,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1017,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1018,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
1019,1,0,1,1,1,-1,1,0,1,0,1,1,1,-1,1,0,1,0,1,0,1,-1
1020,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
1021,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1022,1,0,1,1,1,-1,1,0,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,-1
1023,1,0,1,-1,1,-1,1,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,1,-1
1024,1,0,1,-1,1,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,0,1,0
1025,1,0,1,0,1,-1,1,-1,1,1,1,0,1,0,1,-1,1,-1,1,0,1,-1
1026,1,0,1,1,1,0,1,1,1,-1,1,0,1,0,1,1,1,1,1,0,1,0
1027,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0
1028,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0
1029,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1030,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,-1,1,0,1,0,1,0
1031,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
1032,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0
1033,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
1034,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1
1035,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1036,-1,0,-1,1,-1,0,-1,1,-1,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
1037,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
1038,1,0,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,0,1,0,1,0
1039,1,0,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,-1
1040,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,0,1,-1,1,-1,1,-1,1,-1
1041,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0
1042,0,0,0,0,0,-1,0,1,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,-1
1043,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1044,-1,0,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1045,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1046,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1047,1,0,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,-1
1048,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
1049,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,1,-1,1
1050,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1051,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
1052,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1053,-1,0,-1,-1,-1,1,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,1
1054,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1055,-1,0,-1,-1,-1,0,-1,1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
1056,1,0,1,-1,1,0,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,0
1057,-1,0,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0
1058,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1059,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,1,-1,1,-1,0,-1,1,-1,0
1060,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
1061,1,0,1,0,1,0,1,1,1,1,1,0,1,-1,1,0,1,1,1,0,1,0
1062,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1
1063,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,-1
1064,1,0,1,0,1,-1,1,1,1,0,1,0,1,0,1,0,1,0,1,-1,1,-1
1065,-1,0,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,1
1066,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1067,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0
1068,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
1069,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1070,-1,0,-1,0,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,-1,0,-1,0,-1,0
1071,1,0,1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,0,1,-1,1,-1
1072,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0
1073,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
1074,1,0,1,0,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0
1075,-1,0,-1,-1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,-1,1
1076,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
1077,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,-1
1078,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1079,1,0,1,1,1,-1,1,1,1,1,1,0,1,-1,1,-1,1,0,1,-1,1,-1
1080,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0
1081,-1,0,-1,0,-1,0,-1,1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
1082,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0
1083,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0
1084,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1085,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1086,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
1087,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1088,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
1089,1,0,1,1,1,0,1,-1,1,1,1,0,1,1,1,0,1,-1,1,0,1,0
1090,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1091,1,0,1,1,1,0,1,-1,1,0,1,0,1,1,1,0,1,-1,1,0,1,0
1092,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1093,1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1
1094,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1095,-1,0,-1,1,-1,0,-1,1,-1,0,-1,1,-1,0,-1,0,-1,1,-1,0,-1,0
1096,1,0,1,-1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
1097,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1099,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,1,-1,0,-1,0,-1,0,-1,0,-1,-1
1100,-1,0,-1,0,-1,0,-1,1,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0
1101,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1102,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1103,1,0,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,1,1,1,0,1,0
1104,-1,0,-1,0,-1,0,-1,1,-1,-1,-1,1,-1,0,-1,0,-1,1,-1,0,-1,0
1105,1,0,1,0,1,0,1,1,1,-1,1,1,1,-1,1,0,1,1,1,0,1,0
1106,1,0,1,1,1,0,1,0,1,1,1,1,1,-1,1,0,1,0,1,1,1,0
1107,1,0,1,0,1,0,1,0,1,0,1,1,1,-1,1,0,1,0,1,0,1,0
1108,1,0,1,0,1,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,0,1,0
1109,1,-1,1,1,1,0,1,0,1,-1,1,1,1,0,1,0,1,0,1,0,1,0
1110,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1111,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,0
1112,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1113,1,0,1,0,1,0,1,0,1,-1,1,1,1,-1,1,0,1,1,1,1,1,0
1114,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
1115,1,0,1,0,1,-1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,-1
1116,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
1117,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1119,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
1120,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1121,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
