date_y,title_recessie,title_boukes,title_LIWC,title_sentistrength,title_pattern,title_polyglot,title_DANEW,title_gold,title_top3
2015-02-05 00:00:00,0,0,0.0,0,0.0,-1.0,-0.03937039621617215,0.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,12.5,2,0.30625,1.0,0.19037776227029668,1.0,1.878425437247592
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.03229627045049447,-1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.08875552454059336,1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.2807555245405934,0.0,0.08552652535946781
2015-02-05 00:00:00,0,0,-10.0,-2,0.0,-1.0,-0.15294952314491506,0.0,-1.6148499620896688
2015-02-05 00:00:00,0,0,0.0,-1,0.0,-1.0,-0.2820741257656777,0.0,-0.822480033408998
2015-02-05 00:00:00,0,0,-6.67,0,-0.705,0.0,-0.09367902096094627,-1.0,-0.1613233030437508
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.12094440567574173,0.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.1,-1.0,0.2702665736217802,-1.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.10911108895756673,0.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,-2,0.0,-1.0,0.061259207567655675,1.0,-1.244760264333719
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.0,-1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.23075552454059334,0.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.3409444056757417,1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,0.0,-1.0,0.10639502726732594,-1.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,6.67,1,-0.9,1.0,0.10022221310017453,0.0,1.2403829125311523
2015-02-05 00:00:00,0,1,16.67,0,-0.6499999999999999,0.3333333333333333,0.3172962704504945,0.0,0.8643748274665516
2015-02-05 00:00:00,0,0,0.0,-1,0.2,1.0,0.08304841316704706,1.0,0.1489726222784919
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.02537776227029673,0.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,-2,0.0,0.5,0.15898982850134855,-1.0,-0.5161707725681014
2015-02-05 00:00:00,0,0,0.0,0,-0.3333333333333333,-1.0,-0.006555594324258229,-1.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.12547220283787092,0.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,-0.3333333333333333,1.0,0.07270172990046844,-1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,-10.0,0,0.007499999999999994,-0.5,-0.1962444754594066,0.0,-0.5274263363183547
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,-0.6499999999999999,-1.0,0.0,0.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,0.0,1,0.05,1.0,0.032641958078107484,0.0,0.9935330841279336
2015-02-05 00:00:00,0,0,-4.17,0,-0.2,0.0,0.040604419632474686,-1.0,-0.06880087860476332
2015-02-05 00:00:00,0,0,0.0,1,-0.2,0.0,0.022194405675741657,-1.0,0.5078067562841887
2015-02-05 00:00:00,0,1,0.0,0,0.0,1.0,0.0287555245405934,1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.0,-1.0,0.07393646362941915,1.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,25.0,0,0.0,1.0,0.0,1.0,1.496477097593088
2015-02-05 00:00:00,0,0,-25.0,-2,0.0,0.0,0.0,-1.0,-1.684258180879849
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.0,-1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,1,0.0,0.0,0.1822962704504945,0.0,0.5078067562841887
